,log10(Energy_Flux100),LP_beta,log10(LP_EPeak),GLON,GLAT,Signif_Avg,CLASS1,1_PDF,2_PDF,3_PDF,4_PDF
4FGL J2138.3+3556,-11.713861,0.0927701517939567,0.77827,84.7420883178711,-12.2337646484375,6.914298057556152,bcu,0.050726818259639615,0.9029753260573761,0.0459692545692358,0.0003286011137485142
4FGL J2138.3-4933,-11.641513,0.4847843945026397,-0.7012403,348.148193359375,-46.99920654296875,4.394345283508301,bcu,0.57457779128887,0.0027881122193746757,0.24965904170020894,0.17297505479154646
4FGL J2138.8-2055,-11.793003,0.106976568698883,1.1484733,30.158794403076172,-45.844017028808594,8.54940414428711,bll,0.017030831444130635,0.9461653122390306,0.03680062256757797,3.233749260630069e-06
4FGL J2138.9-0408,-12.066078,0.3994291126728058,0.41696548,50.79220962524414,-38.72617721557617,5.643622398376465,unas,0.20108016601425077,0.1226445581994755,7.600828209326313e-05,0.6761992675041805
4FGL J2139.1+3724,-11.604365,0.3151303231716156,-0.5745411,85.88082122802734,-11.263150215148926,4.9353508949279785,bcu,0.7005741030252822,0.03622802296731037,0.060074782510131625,0.2031230914972757
4FGL J2139.4-4235,-10.271528,0.0498106814920902,0.2685876,358.31622314453125,-48.328983306884766,109.46046447753906,bll,0.0019836243528992816,0.12900311169383097,0.7492544660189602,0.1197587979343097
4FGL J2140.0+4716,-10.549351,0.628628134727478,-0.05728984,92.64075469970703,-4.02910041809082,59.34075927734375,psr,6.624209206479012e-09,8.944330652315552e-18,0.4436037878626703,0.5563962055131205
4FGL J2140.5-6731,-11.758417,0.4545685052871704,-0.6413381,324.7955627441406,-40.56188201904297,5.60119104385376,bcu,0.6239488698656687,0.010358126962855005,0.13433390792958247,0.23135909524189405
4FGL J2141.4+2947,-11.840935,0.1113458350300788,0.81646705,80.89204406738281,-17.18531036376953,5.5398969650268555,bll,0.09365363810338838,0.8636001218467659,0.042386203170853606,0.0003600368789921912
4FGL J2141.4+0733,-11.537801,0.1300739645957946,-0.65458727,62.97795867919922,-32.423179626464844,7.915175914764404,unas,0.8223891140483374,0.0491696960429091,0.08993948620491467,0.038501703703838694
4FGL J2141.7-6410,-10.637614,0.107746809720993,-0.56689453,328.6225280761719,-42.275753021240234,67.2718276977539,bcu,0.5297616632317084,0.013043586865343243,0.11614907168971367,0.3410456782132347
4FGL J2141.8-3727,-11.226731,0.083429604768753,-1.4615822,6.050358295440674,-49.07248306274414,17.263765335083008,fsrq,0.9098953566031909,0.0022543815424028286,0.08783359256285238,1.666929155388288e-05
4FGL J2142.1+4501,-11.874939,0.2429034113883972,1.1453824,91.42654418945312,-5.961760997772217,7.582013130187988,bcu,0.03982049505041894,0.9526212949155665,0.0074414984488122395,0.00011671158520245784
4FGL J2142.4+3659,-11.541648,0.1323980987071991,1.482305,86.07794189453125,-12.015257835388184,11.48111343383789,bcu,0.001218895970134362,0.7976818222343313,0.20109921772728173,6.406825266091922e-08
4FGL J2142.5-2029,-11.789622,0.0126454690471291,1.0595922,31.138845443725586,-46.54336166381836,7.25657320022583,unas,0.0316305274983195,0.941272914277227,0.027093926972120323,2.631252333070241e-06
4FGL J2142.5-2552,-11.265339,0.1276767253875732,0.08604503,23.49381446838379,-47.98116683959961,21.974750518798828,bcu,0.15617366424144485,0.010151610828461013,0.4878453541853916,0.3458293707447025
4FGL J2142.7-0437,-11.611303,0.070410169661045,-0.65712786,50.9146842956543,-39.782291412353516,8.331470489501953,fsrq,0.37065674063395915,0.5212326020066143,0.07137815753922748,0.03673249982019902
4FGL J2142.8+1958,-11.746405,0.2249907553195953,1.2578158,73.76580810546875,-24.388187408447266,10.0218505859375,bcu,0.01595491162911232,0.9653075178637417,0.01871648717372559,2.108333342039111e-05
4FGL J2143.1-3929,-11.298238,0.0242805872112512,-0.924361,2.92927885055542,-49.272335052490234,16.54378318786621,bll,0.6133045386227897,0.022264698847588336,0.3232246122212108,0.041206150308411224
4FGL J2143.4+6608c,-11.377981,0.1188299134373664,-1.2334813,105.4536361694336,9.873502731323242,5.530533313751221,unas,0.9410527200287886,0.0018991794160123626,0.05689298436514561,0.00015511619005356475
4FGL J2143.6-0904,-11.786419,0.1005392149090766,-1.056503,45.9709358215332,-42.21025085449219,4.146534442901611,unas,0.8248448048908118,0.13369392550175413,0.040523505379023265,0.0009377642284108009
4FGL J2144.2+3132,-11.167881,0.0447069182991981,-0.20728421,82.60020446777344,-16.301740646362305,21.258926391601562,bll,0.09827302792171046,0.030685773960099902,0.5486026016370668,0.322438596481123
4FGL J2144.2+7709c,-11.836319,0.6878791451454163,0.40242004,113.12279510498047,18.004613876342773,8.188111305236816,unas,0.00023044908660840364,4.2318415233282904e-08,0.02224547557996287,0.9775240330150136
4FGL J2144.3-7802,-11.725119,0.3711153864860534,-0.774235,313.5489501953125,-34.92103576660156,3.3852126598358154,fsrq,0.8641499114839909,0.027287551133214596,0.03642687386138061,0.07213566352141385
4FGL J2144.7-5640,-12.074092,0.4082967340946197,1.4413319,337.8783874511719,-45.76832962036133,4.806023120880127,unas,0.09963352565433424,0.8995153647163264,3.333970931852538e-05,0.000817769920020823
4FGL J2144.8-1817,-11.873842,0.0525713451206684,0.7172413,34.40654373168945,-46.323272705078125,5.834407329559326,bcu,0.09950739821591767,0.8757650766088424,0.02440481644834829,0.0003227087268915317
4FGL J2144.8-1600,-11.9224205,0.1752881407737732,0.995625,37.46798324584961,-45.48508071899414,5.4934563636779785,unas,0.06983156197694064,0.9081983946822473,0.021827680752834575,0.00014236258797760046
4FGL J2145.0-3356,-10.912524,0.1041924953460693,-0.64298415,11.463467597961426,-49.62717056274414,40.70901107788086,fsrq,0.8168960069481191,0.00867139993583684,0.02702928492741139,0.14740330818863262
4FGL J2145.5+1006,-11.819598,0.214962750673294,1.3090272,66.03623962402344,-31.54999542236328,7.790238380432129,bll,0.014651407774552797,0.9698228691164672,0.015520089110480535,5.633998499477832e-06
4FGL J2146.5-1344,-10.79874,0.1080541461706161,1.2565441,40.661991119384766,-44.949947357177734,46.52501678466797,bll,4.666041562089356e-06,0.31370738049500135,0.6862707907245664,1.7162738870009815e-05
4FGL J2146.8+0425,-11.525811,0.0938400477170944,-1.891683,61.01399612426758,-35.41609191894531,6.411876201629639,bcu,0.8848490521344291,0.053931912420012426,0.061219027116842774,8.328715694998808e-09
4FGL J2146.8+4808,-11.74242,0.095898225903511,0.19807267,94.09253692626953,-4.122105598449707,3.238676071166992,unas,0.28864531561098966,0.6098350440066382,0.05860163390281497,0.04291800647955724
4FGL J2146.9-3606,-12.198567,0.521967351436615,0.21483827,8.12307071685791,-50.0877571105957,4.024471282958984,unas,0.022354223508395527,0.0027990704486784406,0.0007388970675985458,0.9741078089753274
4FGL J2147.0+5738c,-11.353867,0.2228875011205673,-0.52467155,100.21580505371094,3.1486785411834717,4.785330772399902,unas,0.497802713786971,0.0015761418390723091,0.20772613228061151,0.29289501209334523
4FGL J2147.1+0931,-10.67575,0.0872834101319313,-1.4625367,65.80803680419922,-32.24095916748047,42.01817321777344,fsrq,0.9232509611549812,0.018829024292408517,0.057663050511045116,0.0002569640415650804
4FGL J2147.3-7536,-10.40898,0.0784008279442787,-1.1779653,315.8011169433594,-36.533775329589844,77.78218841552734,fsrq,0.7385739916058528,0.04481064321910596,0.20174979984034785,0.014865565334693376
4FGL J2147.4-3854,-11.81869,0.0564695186913013,-0.7420528,3.7468113899230957,-50.12002182006836,4.7726521492004395,unas,0.22938448249218385,0.6952721710793871,0.0512651114941522,0.024078234934276663
4FGL J2147.4-3713,-11.96763,0.2062114924192428,0.27299237,6.392666339874268,-50.18701934814453,3.5732741355895996,unas,0.4812412338141022,0.3668134982947997,0.023964871472813454,0.12798039641828451
4FGL J2147.7+4735c,-11.617654,0.2790955007076263,-0.10396385,93.85025024414062,-4.645745754241943,5.055108547210693,unas,0.3709147754937566,0.09573638479831846,0.018277395907745058,0.51507144380018
4FGL J2148.0-0733,-11.45897,0.1532704979181289,0.6943643,48.475032806396484,-42.42580795288086,17.38056755065918,bll,0.11118602054018076,0.41538815791521505,0.455996971812752,0.017428849731852058
4FGL J2148.6+0652,-11.309084,0.1902938485145568,-1.1985289,63.687557220458984,-34.231258392333984,9.162965774536133,fsrq,0.7322599276745376,0.00012315820419728793,0.2662398660019443,0.0013770481193207753
4FGL J2149.1+6104,-11.172721,0.2927998006343841,-0.7689142,102.62210845947266,5.607041358947754,8.512003898620605,bcu,0.3919985793443374,0.00014767212250316232,0.4324053543517764,0.17544839418138308
4FGL J2149.6+0323,-11.2809305,0.0458769835531711,-0.15552258,60.5515022277832,-36.61279296875,17.388425827026367,bll,0.20797226151787823,0.04131699075845038,0.4322063699970195,0.31850437772665197
4FGL J2150.1-1410,-11.471632,0.1326201856136322,1.3206758,40.60335922241211,-45.92351150512695,14.594460487365723,bll,0.0034192586604554517,0.5290886245900387,0.46748989151677767,2.22523272809562e-06
4FGL J2150.7-2810,-12.035763,0.1348817348480224,0.51739097,20.590654373168945,-50.21784591674805,4.009293556213379,fsrq,0.4365315077497867,0.49757580865786083,0.05142054898918679,0.014472134603165702
4FGL J2150.8+1118,-11.685004,0.0963973551988601,0.68912077,68.102783203125,-31.731279373168945,7.64037561416626,bll,0.06571696302798147,0.8792834960544285,0.054009421123824744,0.0009901197937652842
4FGL J2151.2-4034,-11.701109,0.1415934264659881,0.33855605,1.0683550834655762,-50.73804473876953,7.40658712387085,unas,0.30958701361806934,0.5624158524334943,0.07781466187836662,0.05018247207006976
4FGL J2151.4+4156,-11.449727,0.2744335532188415,0.7367351,90.7152099609375,-9.401510238647461,16.289657592773438,bll,0.25939929773035625,0.269062182988876,0.09384105805194369,0.3776974612288241
4FGL J2151.7-2749,-11.517616,0.1519141644239425,-0.8939979,21.182390213012695,-50.35641098022461,6.167614459991455,fsrq,0.9120974411722772,0.008126770242812678,0.07320212485749174,0.006573663727418304
4FGL J2151.8-3027,-10.628476,0.2354775518178939,-1.1412779,17.082271575927734,-50.770423889160156,44.39916229248047,fsrq,0.24049087585827195,7.36948560428571e-05,0.42191928044760546,0.33751614883807973
4FGL J2152.0+4718c,-11.198283,0.1005015596747398,-0.790498,94.22872924804688,-5.319056510925293,9.50478458404541,unas,0.8013615586403505,0.0033587631463681796,0.1737413792694594,0.02153829894382186
4FGL J2152.0-1205,-11.766664,0.2222852110862732,0.86328363,43.58949661254883,-45.44951248168945,8.76301383972168,bll,0.08291003719425641,0.8975405087933757,0.017124883299806125,0.002424570712561832
4FGL J2152.9-3930,-11.892819,0.0590492375195026,0.18070245,2.702946424484253,-51.1550407409668,5.030109882354736,unas,0.2557511044074872,0.690580408405212,0.02841851771079334,0.025249969476507393
4FGL J2153.8-1137,-11.025832,0.1050094738602638,-1.2742437,44.452964782714844,-45.62338638305664,20.686452865600586,fsrq,0.972541146856143,0.0024589294923305365,0.024645439969293814,0.0003544836822327256
4FGL J2155.2+2249,-11.403493,0.1160666942596435,-1.1069331,78.2279281616211,-24.370437622070312,10.207195281982422,fsrq,0.9404705729647517,0.0037240610150674424,0.05518171946619874,0.0006236465539821848
4FGL J2155.3+6602,-11.33962,0.1986053436994552,-0.88972473,106.32474517822266,9.018969535827637,6.698821544647217,bcu,0.7681316436585912,0.00047840158707306653,0.2032976784896358,0.028092276264699984
4FGL J2156.0+1818,-11.339311,0.1066991910338401,1.4922042,74.91409301757812,-27.782812118530273,18.967544555664062,bll,0.0002250616071371488,0.08601193533696289,0.91376295135771,5.169818999243688e-08
4FGL J2156.0-6942,-11.460342,0.39605513215065,-0.72116065,321.36553955078125,-40.5671272277832,7.181854248046875,rdg,0.6518673929152543,0.0014315239396158258,0.20548950220469578,0.14121158094043407
4FGL J2156.2+6955,-11.609983,0.1285653114318847,-0.6813803,108.87112426757812,11.987017631530762,4.057973861694336,unas,0.816789524061636,0.07300431302528176,0.07939638604149489,0.030809776871587598
4FGL J2156.6+6354c,-11.4822645,0.0737809464335441,-1.2154839,105.09457397460938,7.274484157562256,5.087258815765381,unas,0.8872991242563589,0.06326929204466548,0.049167299797289746,0.00026428390168564426
4FGL J2156.9-0854,-11.473079,0.0814577490091323,0.19559336,48.3761100769043,-44.99504089355469,12.445308685302734,bll,0.22356318412505993,0.47376020150542353,0.21595328806094893,0.08672332630856745
4FGL J2157.0+1002,-11.861228,0.3444188237190246,-0.34214354,68.20391082763672,-33.72929763793945,4.2601237297058105,fsrq,0.4826328275495949,0.05983405835163525,0.015183396799009338,0.4423497172997604
4FGL J2157.5+3127,-10.678581,0.1373175233602523,-0.43808198,84.76441955566406,-18.240310668945312,54.99201583862305,fsrq,0.34853166247936007,0.0030312720118365983,0.11701050219485772,0.5314265633139456
4FGL J2157.8+7142c,-11.388541,0.2785216569900512,-0.7027478,110.13566589355469,13.29857349395752,5.577069282531738,unas,0.7059085412029115,0.0016029558312992526,0.14597115144492132,0.14651735152086803
4FGL J2158.1-1501,-11.0521965,0.0652894601225853,-0.31252027,40.63442611694336,-48.0252685546875,29.167146682739258,fsrq,0.17680903382413835,0.039655686505956925,0.2936688432332033,0.48986643643670147
4FGL J2159.1-2840,-11.399977,0.0911312699317932,0.91852593,20.23894500732422,-52.109840393066406,17.23833656311035,bll,0.017660331816307592,0.32911418992828045,0.6528670458944321,0.0003584323609797842
4FGL J2159.6-4620,-11.541966,0.0321273431181907,1.332025,351.6275939941406,-51.22844314575195,13.628936767578125,unas,0.0012493102585683941,0.9257671623105946,0.07298349341830157,3.4012535528864194e-08
4FGL J2159.8-4751,-11.354595,0.078378677368164,-1.625717,349.285400390625,-50.85819625854492,13.66687297821045,bcu,0.9335193056012289,0.004481344587261537,0.061998154407037105,1.1954044725994515e-06
4FGL J2200.0-5059,-11.903292,0.2210083454847335,-0.19498372,344.5919189453125,-49.907527923583984,5.7813520431518555,unas,0.55942586406156,0.11280998269692735,0.02743262801463789,0.30033152522687484
4FGL J2200.1+2138,-11.429073,0.0937598645687103,0.41152,78.25296020507812,-26.012666702270508,15.743335723876953,bll,0.16319812929764912,0.34613367666848566,0.44180089849990134,0.04886729553396382
4FGL J2200.3+1029,-11.595367,0.0960086062550544,-0.53108144,69.27471923828125,-34.00922393798828,7.288661003112793,bll,0.5014854488068173,0.3388354449236687,0.09043796598885195,0.06924114028066189
4FGL J2200.7-2414,-11.598995,0.1040987148880958,0.13085032,27.40991973876953,-51.612056732177734,10.095897674560547,bcu,0.26617177445174056,0.5600386302735441,0.09539743403040502,0.07839216124431034
4FGL J2201.0-5907,-11.953233,0.1783370077610016,0.6328471,333.36181640625,-46.68351745605469,5.952360153198242,bcu,0.2629485077253902,0.6995260125344341,0.02897015632370481,0.008555323416470792
4FGL J2201.0-6928,-11.606573,0.4589497745037079,0.17487144,321.27655029296875,-41.05110549926758,16.328025817871094,unas,0.028166164881196012,0.0009259401199544664,0.03157988137467973,0.9393280136241698
4FGL J2201.5-8339,-10.693509,0.141460582613945,-0.7577927,307.958740234375,-31.711620330810547,45.617191314697266,fsrq,0.7288743973385575,0.0026865864576690957,0.07592851910410989,0.19251049709966342
4FGL J2201.5+2950,-11.743702,0.1231102868914604,0.48980236,84.37610626220703,-20.030933380126953,7.016648769378662,bcu,0.21500069824164575,0.7058621710659,0.06681684855222433,0.012320282140230022
4FGL J2201.8+5048,-10.462893,0.1601385474205017,-1.0597317,97.65455627441406,-3.549025297164917,48.70293426513672,fsrq,0.5315989024891009,0.0036919813808320152,0.3420007196217726,0.12270839650829443
4FGL J2202.8-2328,-11.890344,0.475258320569992,-0.42510176,28.811687469482422,-51.90364456176758,4.28781795501709,fsrq,0.2919320285478551,0.008694028450140877,0.09635840860305449,0.6030155343989496
4FGL J2203.3-5009,-11.80418,0.319829910993576,-0.5774274,345.5487976074219,-50.686100006103516,4.828483581542969,unas,0.7284210627668493,0.0555897040793215,0.023872818866341138,0.19211641428748802
4FGL J2203.4+1725,-10.656709,0.0718664079904556,-0.96396184,75.68148040771484,-29.63949203491211,57.27550506591797,fsrq,0.8676466258886529,0.02733134766918455,0.062007282646861686,0.043014743795300875
4FGL J2203.6+6751,-11.487443,0.1431110501289367,-1.0572212,108.10746002197266,9.951303482055664,5.123642444610596,bcu,0.9320460201253498,0.005484385584838032,0.06131105094536877,0.0011585433444434507
4FGL J2204.3+0438,-11.403289,0.1478641480207443,-0.44933248,64.68270874023438,-38.656314849853516,14.08044719696045,bll,0.6725908191078289,0.005576949019759838,0.16156262934631022,0.16026960252610098
4FGL J2205.0+0943,-12.107998,0.4757587909698486,0.06507993,69.54837036132812,-35.37445068359375,3.5759105682373047,unas,0.061614763593558955,0.008758362690638014,0.0022622655831611976,0.9273646081326418
4FGL J2205.0+7432,-11.845597,0.4044887721538543,0.15040493,112.37129211425781,15.196220397949219,6.439427375793457,bcu,0.14521903871743502,0.02904821284881012,0.0033460132386952134,0.8223867351950597
4FGL J2205.5+6016,-11.377936,0.2347204685211181,-0.06668234,103.72042846679688,3.7383177280426025,5.469965934753418,msp,0.2200831325220904,0.004714542056662103,0.09041587496001181,0.6847864504612358
4FGL J2206.8-0032,-11.053239,0.0906733646988868,-0.34180307,59.902488708496094,-42.41217041015625,26.825664520263672,bll,0.33404331884634,0.019623290755386633,0.24675956092461612,0.39957382947365716
4FGL J2207.0+3607,-11.828816,0.0966534167528152,0.92738485,89.44102478027344,-15.843986511230469,6.121781826019287,bcu,0.05017095815930878,0.9142807741543231,0.03548879231150058,5.947537486760268e-05
4FGL J2207.1+4316,-11.563813,0.1749631464481353,0.7657101,93.85449981689453,-10.138291358947754,11.9853515625,bcu,0.0692968169105977,0.8195658413230404,0.10625716085300808,0.004880180913353761
4FGL J2207.1+2222,-11.696605,0.1444015204906463,1.3113179,80.15953826904297,-26.545005798339844,9.813507080078125,unas,0.006155365180866561,0.9383637826039753,0.055480000665571405,8.515495865319766e-07
4FGL J2207.2-2122,-11.803026,0.1603209823369979,-0.8922701,32.547019958496094,-52.29728317260742,4.1059160232543945,fsrq,0.906500803185941,0.01130974063559181,0.07498338334084997,0.0072060728376173375
4FGL J2207.3+2746,-11.876108,0.2057341933250427,0.5862932,84.01200103759766,-22.44325828552246,5.371551036834717,unas,0.24525782798207887,0.7150550702969164,0.020519960658093073,0.01916714106291165
4FGL J2207.5-5346,-11.042694,0.0499530546367168,-1.8496915,339.9189453125,-49.90618896484375,32.278263092041016,fsrq,0.9096497488911676,0.009917055577370186,0.08043285662690523,3.38904557106391e-07
4FGL J2208.1+4058,-11.293545,0.4479749202728271,-0.67110634,92.618408203125,-12.093592643737793,8.509881019592285,psr,0.17270205089278803,6.745493386918764e-06,0.6345072058130569,0.19278399780076827
4FGL J2208.1-4507,-12.0948515,0.0315513834357261,1.020761,352.91326904296875,-52.97466278076172,4.439718246459961,bcu,0.09831004149643784,0.8858575595629707,0.01582534004643782,7.058894153557219e-06
4FGL J2208.2+0350,-11.9033985,0.1186568737030029,0.3088858,64.71280670166016,-39.919761657714844,5.043798446655273,bll,0.431596382743986,0.4700467192590002,0.0584226027710164,0.039934295225997285
4FGL J2208.4+6443e,-10.491571,0.194450631737709,-0.2644136,106.61930847167969,7.1480631828308105,27.300403594970703,unas,0.012753215078030561,1.9701092922164263e-05,0.26226454002973104,0.7249625437993162
4FGL J2209.2+3710,-11.420631,0.2571039497852325,-1.0367943,90.45527648925781,-15.260688781738281,5.95294713973999,unas,0.8919253541358537,0.0017431195164151394,0.09641657931306243,0.00991494703466859
4FGL J2209.8-5028,-11.895983,0.0702320337295532,-0.6484299,344.47772216796875,-51.551513671875,4.591758728027344,bcu,0.23142131401465088,0.677283931411709,0.05377927774674757,0.03751547682689245
4FGL J2210.2+5919,-11.087881,0.3188793063163757,-0.52307725,103.64163208007812,2.6316967010498047,8.391645431518555,unas,0.0494457616891892,2.43619942912022e-05,0.5651471879129915,0.3853826884035282
4FGL J2210.2+1624,-11.651583,0.0670667141675949,0.0002732277,76.25596618652344,-31.500831604003906,8.357497215270996,unas,0.22518609665172706,0.6675237483998021,0.050283387054959126,0.057006767893511695
4FGL J2210.8+3203,-12.140777,0.1561058461666107,2.1824698,87.49748992919922,-19.55391502380371,5.64708948135376,bcu,0.0007635324550132449,0.9755524899392168,0.02368397760575275,1.7306713534750916e-14
4FGL J2210.9-0026,-11.849377,0.1103724092245101,0.7870643,60.87686538696289,-43.171348571777344,4.5722503662109375,bll,0.10724541746796788,0.8495667146528024,0.042686980749758595,0.0005008871294709304
4FGL J2211.0-0003,-11.650511,0.1588881015777588,1.0967069,61.302059173583984,-42.9457893371582,8.764447212219238,bll,0.016027479225035415,0.9217153588522466,0.06221997684958339,3.7185073134665286e-05
4FGL J2211.9-2924,-11.826405,0.0692818611860275,-0.19233394,19.613000869750977,-54.971588134765625,6.250083923339844,unas,0.2827578002848204,0.6006449141689922,0.039434812353762554,0.07716247319242488
4FGL J2212.0+2356,-10.89763,0.0695083439350128,-0.57727027,82.2434310913086,-26.079858779907227,37.22542190551758,fsrq,0.5748542257544315,0.03601763283518175,0.05306597964412155,0.33606216176626524
4FGL J2212.4+0708,-11.334738,0.5078115463256836,0.10122132,68.78569793701172,-38.47988510131836,16.421133041381836,unas,0.0016488177738177253,9.955384552278748e-08,0.287590141201437,0.7107609414708996
4FGL J2212.6+2800,-11.2884445,0.0610516630113124,-0.36371446,85.16331481933594,-22.986038208007812,17.02143096923828,bll,0.31009659545831914,0.03122199377081533,0.3824118559318045,0.2762695548390612
4FGL J2212.8+0647,-11.251907,0.0981591716408729,-0.81131625,68.54598999023438,-38.80087661743164,11.611737251281738,fsrq,0.8351774831822284,0.0036051701672724667,0.14412726960816757,0.017090077042331578
4FGL J2212.9-2526,-11.311905,0.1382043361663818,-0.1586945,26.48630714416504,-54.569332122802734,21.42643928527832,fsrq,0.3391510988824584,0.004801650568165628,0.28830103857563283,0.3677462119737431
4FGL J2212.9+7921c,-11.756837,0.3242822289466858,-0.38264227,115.7882308959961,18.757617950439453,5.519588947296143,unas,0.5461313698047839,0.05907772297418668,0.02421073368237201,0.37058017353865724
4FGL J2213.5-4754,-11.67774,0.0884585827589035,1.1657853,348.0458984375,-53.02497482299805,10.817825317382812,bll,0.006538452987262134,0.951292724103633,0.0421674388671143,1.3840419906555104e-06
4FGL J2213.9+5948c,-11.45486,0.0875266641378402,-0.7857363,104.30976867675781,2.753476619720459,3.4228339195251465,bcu,0.8059962579048265,0.06977268591802224,0.10455257377960557,0.019678482397545664
4FGL J2214.6+3000,-10.488547,0.4965514540672302,0.17862964,86.85806274414062,-21.672744750976562,104.59880828857422,msp,7.754432511816737e-09,1.9516696053886246e-14,0.31477467212264004,0.6852253201229079
4FGL J2215.4+0544,-11.611216,0.0371913537383079,0.24216652,68.13568115234375,-39.98118591308594,9.13215446472168,bll,0.15599621367984753,0.7764147133119836,0.04908098409555644,0.018508088912612467
4FGL J2215.4+6105,-11.367336,0.2125661224126815,-0.57694936,105.1843032836914,3.7082810401916504,4.832701206207275,bcu,0.5853052478840394,0.0018193993323141816,0.1973711154680465,0.2155042373156
4FGL J2215.6+5135,-10.730984,0.2802099883556366,0.11217928,99.87238311767578,-4.169153690338135,51.99471664428711,msp,7.09345043277643e-05,8.724981585129646e-07,0.06510401378900281,0.9348241792085109
4FGL J2216.8+3103,-11.618574,0.1661959886550903,-0.672148,87.93132019042969,-21.10650634765625,5.67999792098999,fsrq,0.841480845372719,0.023998605391798503,0.08825960637809728,0.04626094285738517
4FGL J2216.9+2421,-11.119613,0.0327535793185234,-1.2315303,83.50582122802734,-26.447837829589844,22.667457580566406,bll,0.7296993008992553,0.010205618047757466,0.2581977579054688,0.0018973231475184888
4FGL J2217.0-6727,-12.078075,0.3181448876857757,1.0184255,322.175537109375,-43.457393646240234,6.317642688751221,unas,0.13101542939267927,0.8647663166390024,0.0006759420400279701,0.003542311928290337
4FGL J2217.5+6346,-11.411287,0.2659358084201813,0.97257257,106.89326477050781,5.804108142852783,14.79461669921875,unk,0.18218469394391143,0.2967719357074857,0.42172078229314625,0.09932258805545663
4FGL J2218.5+6822,-11.753574,0.1413100808858871,0.79294777,109.5600814819336,9.567893028259277,5.484562873840332,unas,0.08423681590263121,0.8641582363116529,0.05068643574624687,0.0009185120394689999
4FGL J2218.8+0905,-12.260464,0.4495874643325805,0.9570265,71.97080993652344,-38.237083435058594,4.511271953582764,unas,0.28646093013503376,0.44745549204024565,2.1168311105774217e-06,0.26608146099361
4FGL J2218.8+4736,-11.657557,0.5046344995498657,0.17725039,98.08118438720703,-7.77545166015625,11.62637996673584,unas,0.01491675603020096,0.00021352500890442003,0.035582173804867834,0.9492875451560268
4FGL J2219.2+1806,-10.913737,0.0808710977435112,-0.60567164,79.45740509033203,-31.634416580200195,38.36262512207031,fsrq,0.7027430095216173,0.023334671228805733,0.03908181237506186,0.2348405068745151
4FGL J2219.2-0342,-11.087852,0.1014351695775985,-1.8566716,59.000404357910156,-46.80375289916992,17.944091796875,fsrq,0.7386248138351189,0.003786196182208637,0.2575888829103488,1.0707232348849821e-07
4FGL J2219.4+3229,-11.889808,0.1777069717645645,0.9828327,89.31082153320312,-20.27625846862793,5.694718837738037,unas,0.06569146562917201,0.9115964434288972,0.022534644121080957,0.00017744682084975852
4FGL J2219.5+4653,-11.7953005,0.0150504289194941,0.068749905,97.77182006835938,-8.4245023727417,6.695281505584717,unk,0.36320260704590834,0.5603430953791427,0.02994593662164991,0.04650836095329902
4FGL J2219.7-6837,-11.652855,0.5371320247650146,0.3962214,320.7367858886719,-42.890499114990234,17.707782745361328,unas,0.004852277184839017,4.2047346744749415e-05,0.01439958579697371,0.9807060896714425
4FGL J2220.5+2813,-11.4905,0.0351496413350105,-0.33440638,86.81908416748047,-23.86357307434082,11.72081470489502,bll,0.3641022938236506,0.3615021938951028,0.11552200460716953,0.15887350767407712
4FGL J2220.8+6319,-10.903808,0.3367628455162048,-0.40246463,106.94988250732422,5.218627452850342,13.369928359985352,unas,0.005453940287803904,2.422862444956564e-06,0.09945157091769938,0.8950920659320518
4FGL J2221.1+6605,-11.3337965,0.4310526549816131,-0.6298616,108.49774932861328,7.528445720672607,4.824774742126465,unas,0.20929665622829663,2.131312390045959e-05,0.5564536511676565,0.2342283794801465
4FGL J2221.5-5225,-11.052493,0.1101556271314621,1.1260719,340.3531799316406,-52.383113861083984,37.09079360961914,bll,0.00011549851115758131,0.07461482589653234,0.9252135994863425,5.6076105967655796e-05
4FGL J2221.6+6349c,-11.27481,0.3693629503250122,-0.391582,107.29969787597656,5.606041431427002,5.042534351348877,unas,0.07116365477480875,2.6807618468192257e-05,0.49029178797183043,0.4385177496348926
4FGL J2221.8+3358,-11.884306,0.06904236972332,0.048149586,90.6693344116211,-19.362760543823242,5.163458347320557,bcu,0.2819246235633773,0.6367807402414951,0.033365081778926386,0.04792955441620121
4FGL J2221.9+5955,-11.265346,0.1649028211832046,-1.0737324,105.20831298828125,2.2972660064697266,4.150918960571289,unas,0.8315461033786167,0.0001595088957905988,0.16552769587854416,0.0027666918470486543
4FGL J2221.9-3504,-11.607782,0.1347378194332122,-1.2575154,9.548246383666992,-57.24028015136719,8.502935409545898,fsrq,0.939825835636649,0.016779807277169607,0.04331061596271527,8.374112346618871e-05
4FGL J2222.8+1209,-11.704221,0.1819415539503097,-0.104104996,75.52434539794922,-36.68691635131836,7.975286960601807,bcu,0.5291024337340151,0.1672801041035457,0.05386795959773041,0.24974950256470888
4FGL J2222.9+1507,-11.960907,0.1692990660667419,1.0046892,77.95573425292969,-34.47187805175781,5.244068622589111,unas,0.07773887848866241,0.8997232600601284,0.022424120093135384,0.00011374135807401925
4FGL J2223.0+2137,-11.71836,0.2670581340789795,-0.2750156,82.83040618896484,-29.456832885742188,4.07672643661499,unas,0.5283576789861782,0.09576500089795906,0.018661808903386916,0.35721551121247586
