,log10(Energy_Flux100),LP_beta,log10(LP_EPeak),GLON,GLAT,Signif_Avg,CLASS1,1_PDF,2_PDF,3_PDF,4_PDF,Gauss_PDF
4FGL J1909.2+4646,-11.667873,0.2146015167236328,-0.15853238,77.51122283935547,16.550905227661133,9.907954216003418,unas,0.17762141978051296,0.15469276513441554,0.011906567816702435,0.2445539072417139,0.4112253400266551
4FGL J1909.5+3511,-11.841,0.0417312681674957,0.6426511,66.58350372314453,11.854074478149414,6.11842155456543,bcu,0.03792910283740474,0.9526911106279121,0.008852507978223102,0.0005196650624857255,7.613493974262409e-06
4FGL J1909.7-2140,-11.311931,0.0290762577205896,-1.8434612,15.270094871520996,-13.548852920532227,10.546707153320312,bcu,0.9120728801536889,0.026740261243145186,0.06118665877305814,1.9654847182719068e-07,3.2816359735943337e-09
4FGL J1909.7-3744,-11.547637,0.2315272092819214,-0.53759456,359.7307434082031,-19.595788955688477,5.2527241706848145,msp,0.1729886621545674,0.03204677634417026,0.016017641699535602,0.08742326406646261,0.691523655735264
4FGL J1910.0-2453,-11.788037,0.2113147675991058,0.24363184,12.271700859069824,-14.922149658203125,3.030810594558716,bcu,0.18462778856012338,0.6088989209175804,0.011698348195808303,0.17097837885499348,0.02379656347149436
4FGL J1910.1-4704,-11.638775,0.3704393208026886,-0.2838657,350.2369384765625,-22.540437698364258,7.915853500366211,unas,0.06310252546444692,0.012640809695046438,0.012636988552810235,0.24617201380703463,0.6654476624806619
4FGL J1910.2+0904c,-10.499063,0.0496337115764617,-0.87569094,43.140525817871094,0.0003347364836372435,10.59542179107666,unas,0.6996442606225715,0.14609009945301643,0.06207973548953015,0.05598683666460392,0.03619906777027804
4FGL J1910.7-5320,-11.461337,0.2592564821243286,-0.17583632,343.662353515625,-24.24318504333496,13.901382446289062,msp,0.0904433641029098,0.015531045589013893,0.01294959222662713,0.24241251840996675,0.6386634796714825
4FGL J1910.8+6300,-11.762046,0.0672743171453476,0.47468567,93.76679992675781,21.844585418701172,9.208890914916992,unas,0.04632792198119331,0.9374245495179095,0.012794877906648537,0.003286286235017711,0.00016636435923082326
4FGL J1910.8-6001,-11.439188,0.5043477416038513,0.0878613,336.4532165527344,-25.635866165161133,19.3793888092041,glc,0.0037393321419361006,7.124981097332474e-06,0.09398785396435973,0.8206717790728332,0.08159390983977374
4FGL J1911.1-3221,-11.662056,0.1812824010848999,-0.19191599,5.153550624847412,-17.975751876831055,6.29841947555542,unas,0.21131887897309787,0.15376297725064803,0.022364878487018514,0.2133347904664157,0.39921847482282
4FGL J1911.2-2006,-10.344359,0.1234757155179977,-0.837826,16.882925033569336,-13.231821060180664,62.684200286865234,fsrq,0.8211327638444881,0.02113966154169526,0.05455646669196537,0.05149435313731493,0.05167675478453631
4FGL J1911.3+1055,-11.053886,0.3369933366775512,-0.41431546,44.91201400756836,0.596362829208374,3.614415168762207,unas,0.011271829920011717,8.250709390489748e-06,0.0036000797771697534,0.060716541611219935,0.924403297982208
4FGL J1911.4-1908,-11.213551,0.0472632646560668,1.5666595,17.80805015563965,-12.884062767028809,17.845064163208008,bll,4.919734863822877e-05,0.7668728968109849,0.23307790335857426,2.4817670414779594e-09,3.5477078617587174e-14
4FGL J1911.4-4856,-11.731003,0.3888821005821228,0.18800497,348.34100341796875,-23.260421752929688,9.37929916381836,unas,0.06013695708187867,0.04056296713767029,0.002290255786052729,0.8370639159193218,0.0599459040750764
4FGL J1911.5+0311,-11.581119,0.3444218933582306,0.8838265,38.06953811645508,-3.0220890045166016,7.810946941375732,bcu,0.08749676293573179,0.6882166411509304,0.0010571032516692122,0.22319392413968772,3.556852198090415e-05
4FGL J1911.7+1014c,-10.890581,0.3380014300346374,-0.26460457,44.345943450927734,0.20756179094314575,5.353265285491943,unk,0.001420962401595555,1.3596898393137124e-06,0.011143001525212921,0.11161862743679872,0.8758160489465535
4FGL J1911.8+0903c,-11.042926,0.0431573167443275,0.043942213,43.309322357177734,-0.3565659821033478,3.8336079120635986,unas,0.09029193716819815,0.3476012990130887,0.022154564138706746,0.2134135616227049,0.3265386380573016
4FGL J1911.8+1447,-11.502215,0.1418889760971069,1.4154143,48.40373611450195,2.2811167240142822,6.565898418426514,unas,0.0009361541474806877,0.8871177778608127,0.11194573968966127,3.282993454705306e-07,2.6998333230851796e-12
4FGL J1912.0+0927,-10.80907,0.2997104227542877,-0.1848402,43.69499206542969,-0.22578643262386322,6.93023681640625,unas,0.0001559378776018176,2.279303695957135e-06,0.016989724905849917,0.15936230971356763,0.8234897481992847
4FGL J1912.1-0803,-10.775979,0.0436049811542034,-1.5065547,28.057588577270508,-8.239665031433105,22.874544143676758,bcu,0.83808583398544,0.13508808491275076,0.02668414370409976,0.00012662499687187214,1.531240083760577e-05
4FGL J1912.2-2056,-11.782801,0.4735923409461975,0.0020964146,16.19671630859375,-13.782148361206055,4.71513032913208,fsrq,0.023831103358339562,0.0029551730606132615,0.01186175670879955,0.8465014765947951,0.1148504902774524
4FGL J1912.2-3636,-11.30013,0.2599819302558899,-0.6557436,1.0285584926605225,-19.67688751220703,4.447575569152832,unas,0.1393831529191998,0.00048009249710349503,0.02668019747735102,0.04432544398585179,0.7891311131204939
4FGL J1912.2+3621,-11.70984,0.2716773748397827,-0.32811546,67.8976058959961,11.837738990783691,6.1212873458862305,unas,0.13149155212243205,0.06356151138283908,0.005032374303983979,0.18166922219877324,0.6182453399919716
4FGL J1912.4-1222,-10.918533,0.1995042413473129,-0.24161339,24.17681884765625,-10.215283393859863,20.678972244262695,bcu,0.06151590619924848,0.00014901107043167785,0.0064369902988964285,0.12222064224934509,0.8096774501820784
4FGL J1912.4+3738,-11.495259,0.1030571162700653,-1.2081314,69.11701202392578,12.352797508239746,7.210754871368408,fsrq,0.8882583339489178,0.0824395724301669,0.028559239053661773,0.0002558987237296682,0.00048695584352388476
4FGL J1912.5+1320,-10.819409,0.2250977456569671,-0.7160189,47.19255447387695,1.472697138786316,9.192087173461914,unas,0.009752590912071289,4.8940481196613265e-05,0.009633978542935412,0.055367714876152496,0.9251967751876441
4FGL J1912.7+4610,-11.465565,0.2124939858913421,-0.14848042,77.17292022705078,15.776268005371094,14.511199951171875,unas,0.1344384492938301,0.03576243585148443,0.019668808408488267,0.2457265258743973,0.5644037805718
